"water_point_id","quality_issues_other","has_quality_issues","water_point_photo","latitude","current_problem","unavailable_period","has_water_committee","service_provider_type","households_count","submitted_date","problem_other_details","has_seasonal_variation","longitude","functional_status","quality_issues_type","has_service_provider"
"27434132","","No","https://api.mwater.co/v3/images/bc74798ecbf24df5b2175005ad6e6622","-14.409205999999998","Broken parts, Worn out parts, Structural problems - Civil works, apron, etc","","Yes ","Institution","25","2022-06-08 09:41:24","","No","35.605286199999995","Partially functional but in need of repair","","Yes"
"7906426","","No","https://api.mwater.co/v3/images/31c57e9fea5e40fd80e805999cc9e53a","-15.229827300000004","Worn out parts","","Yes ","Water Point Committee","100","2022-06-08 09:50:20","","No","34.9371496","Partially functional but in need of repair","","Yes"
"14230785","","No","https://api.mwater.co/v3/images/2c555d63d4f44b39b6e94d9b04484e35","-15.232520199999996","Broken parts, Worn out parts","","Yes ","Community members, Water Point Committee","28","2022-06-08 09:57:24","","No","34.933358199999994","Partially functional but in need of repair","","Yes"
"37280062","","No","https://api.mwater.co/v3/images/2165eea197404ab8bb75304c91efa6e0","-14.336280100000002","Worn out parts","","Yes ","Water Point Committee","25","2022-06-08 09:57:37","","No","35.421573599999995","Partially functional but in need of repair","","Yes"
"33770293","","No","https://api.mwater.co/v3/images/548f1530658b4b019c03574d4f8ba135","-15.258790279999996","Structural problems - Civil works, apron, etc","","Yes ","Unofficial/ Bush Mechanic, Water Point Committee","85","2022-06-08 09:58:23","","No","34.88879004999999","Partially functional but in need of repair","","Yes"
"24287753","","No","https://api.mwater.co/v3/images/743f2c1aded046ac9ef568aeeecef26f","-14.414414500000001","","","Yes ","Water Point Committee, Unofficial/ Bush Mechanic","35","2022-06-08 10:02:29","","No","35.60483369999999","Functional","","Yes"
"14121250","","No","https://api.mwater.co/v3/images/75d7175fe8c74473bdb36d2e73250a67","-15.234832400000002","Irregular supply, Structural problems - Civil works, apron, etc, Worn out parts","","Yes ","Unofficial/ Bush Mechanic, Community members","52","2022-06-08 10:09:10","","No","34.9374403","Partially functional but in need of repair","","Yes"
"354131962","","Yes","https://api.mwater.co/v3/images/4dec69137ebc42a4b1737240f2f93512","-15.228145","Broken parts, Worn out parts","","Yes ","Area or Water Mechanic, Water Point Committee","30","2022-06-08 10:11:26","","No","34.9404333","Partially functional but in need of repair","Salinity or salty water","Yes"
"12597949","","No","https://api.mwater.co/v3/images/ca70234969a84af1a5e5f57c6834f1ec","-14.475930099999998","Worn out parts","","No","Community members, Unofficial/ Bush Mechanic","70","2022-06-08 10:14:44","","No","35.2657835","Partially functional but in need of repair","","Yes"
"24287715","","Yes","https://api.mwater.co/v3/images/bde04fafbf0148adb2acc8bf23e2aa70","-14.4127588","Worn out parts","","Yes ","Water Point Committee","60","2022-06-08 10:20:04","","No","35.6039836","Partially functional but in need of repair","Salinity or salty water","Yes"
"356168003","","No","https://api.mwater.co/v3/images/bb5d24696601402f8bebae1cb9b88f4a","-14.3369968","Worn out parts","","Yes ","Unofficial/ Bush Mechanic","32","2022-06-08 10:20:18","","No","35.4194353","Partially functional but in need of repair","","Yes"
"356187570","","No","https://api.mwater.co/v3/images/829170ba38704b4a93f603c3837b9595","-15.229202900000002","Broken parts, Worn out parts","","Yes ","Water Point Committee, Community members","20","2022-06-08 10:27:01","","No","34.9443205","Partially functional but in need of repair","","Yes"
"376115858","","Yes","https://api.mwater.co/v3/images/bb5d491c3175412abb1bd3a5ee5308ef","-14.339453300000002","Irregular supply, Worn out parts","","Yes ","Area or Water Mechanic, Water Point Committee","35","2022-06-08 10:34:35","","No","35.420905","Partially functional but in need of repair","Turbidity or cloudy water ","Yes"
"21974012","","No","https://api.mwater.co/v3/images/75b134a4f17f4ccc9d197ac5f5583663","-14.338526","Worn out parts","","Yes ","Unofficial/ Bush Mechanic","42","2022-06-08 10:39:19","","No","35.4182735","Partially functional but in need of repair","","Yes"
"21944451","","No","https://api.mwater.co/v3/images/ddb9f93f01d84aefa18e142d902cf917","-14.3398167","Worn out parts","","Yes ","Unofficial/ Bush Mechanic","28","2022-06-08 10:49:04","","No","35.4182748","Partially functional but in need of repair","","Yes"
"356167710","","","https://api.mwater.co/v3/images/f9d1af6782a0450ab7d1f9fd5381dd32","-15.237849499999996","","","No","","","2022-06-08 10:51:21","","","34.9398747","No longer exists or abandoned","","No"
"21983135","","No","https://api.mwater.co/v3/images/b717589537cc43abae241f78af3dc2ad","-14.341098999999996","Worn out parts","","Yes ","Unofficial/ Bush Mechanic","42","2022-06-08 11:01:29","","No","35.4179753","Partially functional but in need of repair","","Yes"
"24708746","","No","https://api.mwater.co/v3/images/3bab3793d6034b03b4d107ed024523e8","-15.23767787","Broken parts, Worn out parts, Structural problems - Civil works, apron, etc","","Yes ","Water Point Committee, Community members","50","2022-06-08 11:20:53","","No","34.94659278","Partially functional but in need of repair","","Yes"
"4738750","","No","https://api.mwater.co/v3/images/3b07377c1bba43ceb407151fdaad8c27","-15.237857110000002","Broken parts, Low water flow - Low water pressure, Low yield, Inadequate number of pipes, Structural problems - Civil works, apron, etc, Worn out parts","06, 07, 08, 09, 10, 11","Yes ","Water Point Committee, Owner / Private household","38","2022-06-08 11:31:53","","Yes","34.95156032","Partially functional but in need of repair","","Yes"
"128167674","","No","https://api.mwater.co/v3/images/1928a6680e614feda1c4d44909ac9069","-15.235419259999999","Worn out parts","","Yes ","Unofficial/ Bush Mechanic, Community members","37","2022-06-08 11:55:23","","No","34.95800154","Partially functional but in need of repair","","Yes"
"9499931","","No","https://api.mwater.co/v3/images/ee1cf5d3769444f49bee43878172e0f5","-15.223887370000003","","","Yes ","Water Point Committee, Community members","60","2022-06-08 12:14:52","","No","34.96239874","Functional","","Yes"
"9499948","","No","https://api.mwater.co/v3/images/b4d781bc140645dd8e024c9aba48e912","-15.220467039999997","Broken parts, Worn out parts, Structural problems - Civil works, apron, etc","","Yes ","Unofficial/ Bush Mechanic","57","2022-06-08 12:48:29","","No","34.95109316","Partially functional but in need of repair","","Yes"
"24287636","","No","https://api.mwater.co/v3/images/ba4a2a4093174e39ba9a83de071905a4","-14.413738299999997","","","No","Unofficial/ Bush Mechanic","35","2022-06-08 12:58:03","","No","35.60636","Functional","","Yes"
"24287605","","No","https://api.mwater.co/v3/images/8dcc656b0f26487999973b415c2cb002","-14.409738699999998","Broken parts, Worn out parts","","Yes ","Unofficial/ Bush Mechanic","60","2022-06-08 12:58:44","","No","35.60531050000001","Partially functional but in need of repair","","Yes"
"358063911","","No","https://api.mwater.co/v3/images/228d0a1eb2c7435d8ebe286811c2f856","-14.41014","Worn out parts, Broken parts","10","Yes ","Unofficial/ Bush Mechanic","70","2022-06-08 12:58:56","","Yes","35.6080013","Partially functional but in need of repair","","Yes"
"358063870","","No","https://api.mwater.co/v3/images/949646bf6fbf467dbcc5decd92ce5db2","-14.441898399999998","","","Yes ","Unofficial/ Bush Mechanic","50","2022-06-08 12:59:08","","No","35.62445859999999","Functional","","Yes"
"358063887","","No","https://api.mwater.co/v3/images/e014425be27f4678842ba7c09d7e85f6","-14.4384032","","","Yes ","Unofficial/ Bush Mechanic","30","2022-06-08 12:59:19","","No","35.620912999999994","Functional","","Yes"
"24287485","","No","https://api.mwater.co/v3/images/85f76d98165f43ff80b8c02916590632","-14.442934999999999","Worn out parts","","Yes ","Unofficial/ Bush Mechanic","100","2022-06-08 12:59:28","","No","35.6197717","Partially functional but in need of repair","","Yes"
"358063894","","No","https://api.mwater.co/v3/images/733920ec1f8d462ea96af8160ec35b9b","-14.411133299999996","","","Yes ","Unofficial/ Bush Mechanic","106","2022-06-08 12:59:37","","No","35.6048783","Functional","","Yes"
"4648620","","No","https://api.mwater.co/v3/images/c8ac214de7c34bcbae8ba45eeca82d0a","-14.348679999999998","Worn out parts","","Yes ","Water Point Committee","23","2022-06-08 13:24:46","","No","35.4013633","Partially functional but in need of repair","","Yes"
"5428999","","No","https://api.mwater.co/v3/images/0a4dfde06fdd48a49cb209c308251729","-14.593538299999997","Worn out parts","","No","Area or Water Mechanic","51","2022-06-08 16:41:23","","No","35.5252182","Partially functional but in need of repair","","Yes"
"29193686","","No","https://api.mwater.co/v3/images/98deef5acb5442d6ae13ad45853602e8","-14.594135000000003","","","Yes ","Area or Water Mechanic","67","2022-06-08 16:41:39","","No","35.523954999999994","Functional","","Yes"
"29171477","","No","https://api.mwater.co/v3/images/0094f8f6c8f143e0baf141e7ab9c409e","-14.595907999999998","","","Yes ","Area or Water Mechanic","43","2022-06-08 16:42:30","","No","35.5243058","Functional","","Yes"
"356189455","","No","https://api.mwater.co/v3/images/670e69f41e144842bc52a8134d9d30ac","-14.355193199999993","Broken parts","","No","Area or Water Mechanic","70","2022-06-08 19:09:42","","No","35.401741599999994","Partially functional but in need of repair","","Yes"
"376115872","","Yes","https://api.mwater.co/v3/images/afe8298a3ccf4587a93cb3cb6cc59c7a","-14.353193299999996","","","Yes ","NGO","14","2022-06-09 06:48:40","","No","35.39992829999999","Functional","Turbidity or cloudy water ","Yes"
"108486043","","No","https://api.mwater.co/v3/images/f938c08b88f64ed4b7170ffe875a79f6","-15.286864250000002","Broken parts, Worn out parts, Structural problems - Civil works, apron, etc, Other (please specify), Inadequate number of pipes","12, 10, 11","Yes ","Water Point Committee, Community members, Institution","150","2022-06-09 06:58:05","It requires repeated pumping for water to start flowing out","Yes","34.88966895","Partially functional but in need of repair","","Yes"
"382604906","","No","https://api.mwater.co/v3/images/9c1b3ae7383d49c6b6e1f2ac72eaee0a","-14.313919999999996","","","Yes ","Water Point Committee","20","2022-06-09 07:01:15","","Don't know","35.4442067","Functional","","Yes"
"4649171","","Yes","https://api.mwater.co/v3/images/0a9e05efc5c84c9a94cd2ae175569ce6","-14.347858299999999","Irregular supply, Worn out parts","","Yes ","Water Point Committee","25","2022-06-09 07:13:38","","No","35.4013233","Partially functional but in need of repair","Turbidity or cloudy water ","Yes"
"108486050","","No","https://api.mwater.co/v3/images/349ca0b64491496e993bfbe35979038a","-15.286796380000002","Structural problems - Civil works, apron, etc, Worn out parts, Other (please specify)","","Yes ","Water Point Committee","57","2022-06-09 07:24:17","Tilting of the whole body","No","34.893170319999996","Partially functional but in need of repair","","Yes"
"356168010","","No","https://api.mwater.co/v3/images/da74a8da373548f4980577123013d15d","-14.341439999999999","","","Yes ","Unofficial/ Bush Mechanic","42","2022-06-09 07:29:00","","No","35.418522499999995","Functional","","Yes"
"9502556","","No","https://api.mwater.co/v3/images/acc6332a5d1d444fa3acdd21aca3da55","-14.3831412","Broken parts","","Yes ","Institution","210","2022-06-09 07:29:48","","No","35.39308179999999","Partially functional but in need of repair","","Yes"
"45824328","","No","https://api.mwater.co/v3/images/ce07d2313e924afc8e1302b0ac06c9d5","-14.344243299999999","Irregular supply, Worn out parts","","Yes ","Unofficial/ Bush Mechanic","35","2022-06-09 07:33:13","","No","35.4150983","Partially functional but in need of repair","","Yes"
"356168027","","No","https://api.mwater.co/v3/images/43928418f57a4be5a558f95040743301","-14.341064700000002","Worn out parts","","Yes ","Unofficial/ Bush Mechanic","18","2022-06-09 07:33:27","","No","35.4189362","Partially functional but in need of repair","","Yes"
"376099037","","No","https://api.mwater.co/v3/images/8b37b1ed77cb4d4a92019032ca17f677","-14.3702933","Broken parts, Worn out parts","","Yes ","Water Point Committee, Area or Water Mechanic","32","2022-06-09 07:34:45","","No","35.3968518","Partially functional but in need of repair","","Yes"
"356168034","","","https://api.mwater.co/v3/images/bde2ef87b7b74b9a8eac1cd985fa5aa7","-14.3456991","","","No","","","2022-06-09 07:37:41","","","35.4145378","No longer exists or abandoned","","No"
"356189462","","No","https://api.mwater.co/v3/images/1d2ce630fcc64ac4baba0d591500a767","-14.384650200000001","","","Yes ","","150","2022-06-09 07:38:16","","No","35.393563099999994","Functional","","Don't know"
"47855212","","","https://api.mwater.co/v3/images/cfa82ff8fe274a768d99eaaa444c77b6","-14.349946700000002","Inadequate number of pipes","","Yes ","","","2022-06-09 07:42:57","","","35.4017217","Not functional","","No"
"9502099","","No","https://api.mwater.co/v3/images/28e7579bc28940149d8915135fc8b3ba","-14.385108899999993","Broken parts","","Yes ","Area or Water Mechanic","60","2022-06-09 07:47:33","","No","35.39239299999999","Partially functional but in need of repair","","Yes"
"108486074","Salinity and sediments presence ","Yes","https://api.mwater.co/v3/images/ad221a6b34414134aa314d3b0472a30b","-15.283780720000005","Structural problems - Civil works, apron, etc, Low yield","","Yes ","Water Point Committee, Community members, Area or Water Mechanic","30","2022-06-09 07:49:26","","No","34.90590544","Partially functional but in need of repair","Other (please specify)","Yes"
"376108438","","No","https://api.mwater.co/v3/images/0093e95b36104890a341093642ba64af","-14.367486699999997","","","Yes ","Area or Water Mechanic","23","2022-06-09 07:56:03","","No","35.3967809","Functional","","Yes"
"356168041","","No","https://api.mwater.co/v3/images/74b463cf983f419893f649dfdf70e8be","-14.3543336","","","Yes ","Unofficial/ Bush Mechanic","22","2022-06-09 08:02:00","","No","35.40765569999999","Functional","","Yes"
"9502068","","No","https://api.mwater.co/v3/images/46e3e9d6d0c34685bf9c4719f04faab9","-14.386956299999998","","","Yes ","Area or Water Mechanic","70","2022-06-09 08:02:54","","No","35.392431","Functional","","Yes"
"8571412","","No","https://api.mwater.co/v3/images/a79fde24707648248594d1f67211b106","-14.3415283","Irregular supply, Worn out parts","10","Yes ","Water Point Committee","25","2022-06-09 08:04:43","","Yes","35.41957829999999","Partially functional but in need of repair","","Yes"
